Price,Address,Listing URL,Short Address,Zip,Beds,Baths,Raw Property Details,Latitude,Longitude
1399.0,"7064 N Sheridan Rd, Chicago, IL 60626",https://zillow.com//apartments/chicago-il/loyola-beach-apartments/CjjC2d/,7064 N  Sheridan Rd # 0b4606fdc,60626,0.0,1.0,Studio ,42.010994,-87.66302
1399.0,"6964 N Ashland Blvd #1G, Chicago, IL 60626",https://www.zillow.com/homedetails/6964-N-Ashland-Blvd-1G-Chicago-IL-60626/351216444_zpid/,6964 N Ashland Blvd #1G,60626,1.0,1.0,1 bds | 1 ba | 1000 sqft,42.00849,-87.67077
1399.0,"1631 W Chase Ave, Chicago, IL 60626",https://zillow.com//b/1629-w-chase-ave-chicago-il-9Pjp/,1631 W  Chase Ave Apt 2E,60626,1.0,1.0,1 bds ,42.013348,-87.67152
1399.0,"3220 S Lituanica Ave #1, Chicago, IL 60608",https://www.zillow.com/homedetails/3220-S-Lituanica-Ave-1-Chicago-IL-60608/2110898570_zpid/,3220 S Lituanica Ave #1,60608,2.0,1.0,2 bds | 1 ba | 1000 sqft,41.835762,-87.648964
1399.0,"1533 E 74th St #2, Chicago, IL 60619",https://www.zillow.com/homedetails/1533-E-74th-St-2-Chicago-IL-60619/2119292816_zpid/,1533 E 74th St #2,60619,3.0,1.0,3 bds | 1 ba | 1300 sqft,41.760315,-87.58709
1400.0,"The Wilson Club, 1124 W Wilson Ave, Chicago, IL 60640",https://www.zillow.com/apartments/chicago-il/the-wilson-club/CjjCJV/,1124 W Wilson Ave #66C72A755,60640,0.0,1.0,Studio | 1 ba ,41.965874,-87.658714
1400.0,"2336 S Kostner Ave UNIT 3, Chicago, IL 60623",https://www.zillow.com/homedetails/2336-S-Kostner-Ave-UNIT-3-Chicago-IL-60623/2057607198_zpid/,2336 S Kostner Ave UNIT 3,60623,2.0,1.0,2 bds | 1 ba | 1000 sqft,41.848534,-87.73476
1400.0,"5908-5920 W 55th St, Chicago, IL 60638",https://zillow.com//apartments/chicago-il/atrium-west/BFLQwK/,5908-5920 W  55th St   # 303,60638,2.0,1.0,2 bds ,41.79235,-87.78005
1400.0,"1512 E 73rd St #2, Chicago, IL 60619",https://www.zillow.com/homedetails/1512-E-73rd-St-2-Chicago-IL-60619/2105009386_zpid/,1512 E 73rd St #2,60619,3.0,1.0,3 bds | 1 ba | 1300 sqft,41.762657,-87.587845
1400.0,"1641 S. California, 1641 S California Ave #3R, Chicago, IL 60608",https://www.zillow.com/b/1641-s.-california-chicago-il-9RxDwg/,1641 S California Ave #3R,60608,2.0,1.0,2 bds | 1 ba ,41.858006,-87.69528
1400.0,"5033 W Maypole Ave #G, Chicago, IL 60644",https://www.zillow.com/homedetails/5033-W-Maypole-Ave-G-Chicago-IL-60644/442984059_zpid/,5033 W Maypole Ave #G,60644,2.0,1.0,2 bds | 1 ba ,41.884098,-87.75167
1400.0,"7915 S Wood St #2R, Chicago, IL 60620",https://www.zillow.com/homedetails/7915-S-Wood-St-2R-Chicago-IL-60620/443611873_zpid/,7915 S Wood St #2R,60620,2.0,1.0,2 bds | 1 ba | 1000 sqft,41.749786,-87.66794
1400.0,"9035 S Exchange Ave APT 3, Chicago, IL 60617",https://www.zillow.com/homedetails/9035-S-Exchange-Ave-APT-3-Chicago-IL-60617/447341442_zpid/,9035 S Exchange Ave APT 3,60617,4.0,1.0,4 bds | 1 ba | 980 sqft,41.730846,-87.55226
1400.0,"648 E 62nd St #1, Chicago, IL 60637",https://www.zillow.com/homedetails/648-E-62nd-St-1-Chicago-IL-60637/2056561657_zpid/,648 E 62nd St #1,60637,2.0,1.0,2 bds | 1 ba | 1200 sqft,41.78232,-87.60864
1400.0,"5457-5459 S. Blackstone Avenue, 5457-5459 S Blackstone Ave #5459-1C, Chicago, IL 60615",https://www.zillow.com/apartments/chicago-il/5457-5459-s.-blackstone-avenue/9ggKFk/,5457-5459 S Blackstone Ave #5459-1C,60615,1.0,1.0,1 bds | 1 ba | 517 sqft,41.796288,-87.58996
1400.0,"1626 W Estes Ave REAR 2E, Chicago, IL 60626",https://www.zillow.com/homedetails/1626-W-Estes-Ave-REAR-2E-Chicago-IL-60626/89972161_zpid/,1626 W Estes Ave REAR 2E,60626,1.0,1.0,1 bds | 1 ba | 700 sqft,42.011814,-87.67126
1400.0,"3705 S Honore St, Chicago, IL 60609",https://www.zillow.com/homedetails/3705-S-Honore-St-Chicago-IL-60609/158884810_zpid/,3705 S Honore St,60609,2.0,1.0,2 bds | 1 ba | 1100 sqft,41.826538,-87.671135
1400.0,"8739 S Racine Ave #1D, Chicago, IL 60620",https://www.zillow.com/homedetails/8739-S-Racine-Ave-1D-Chicago-IL-60620/349936222_zpid/,8739 S Racine Ave #1D,60620,1.0,1.0,1 bds | 1 ba | 1000 sqft,41.734703,-87.65296
1400.0,"2416-22 N Kilbourn, 2416-22 N Kilbourn Ave #1, Chicago, IL 60639",https://www.zillow.com/b/2416-22-n-kilbourn-chicago-il-CfhPh3/,2416-22 N Kilbourn Ave #1,60639,1.0,1.0,1 bds | 1 ba | 800 sqft,41.91977,-87.73887
1400.0,"8221 South Colfax Avenue, 8221 S Colfax Ave, Chicago, IL 60617",https://www.zillow.com/b/8221-south-colfax-avenue-chicago-il-9Rz93t/,8221 S Colfax Ave #10793342,60617,2.0,1.0,2 bds | 1 ba | 1450 sqft,41.74569,-87.560936
1400.0,"Ne Antr (/Gblt) - 8330 S Maryland, 8330 S Maryland Ave #3N, Chicago, IL 60619",https://www.zillow.com/b/ne-antr-8330-s-maryland-chicago-il-9Rzbfs/,8330 S Maryland Ave #3N,60619,2.0,1.0,2 bds | 1 ba ,41.743042,-87.60409
1400.0,"6348 S Racine Ave, Chicago, IL 60636",https://zillow.com//b/6348-s-racine-chicago-il-DvCw/,6348 S  Racine Ave # 1204-2,60636,1.0,1.0,1 bds ,41.778057,-87.65469
1400.0,"2228 S Wood St #BASEMENT, Chicago, IL 60608",https://www.zillow.com/homedetails/2228-S-Wood-St-BASEMENT-Chicago-IL-60608/442367197_zpid/,2228 S Wood St #BASEMENT,60608,2.0,1.0,2 bds | 1 ba ,41.85135,-87.67126
1400.0,"4213 W Cullerton St #1, Chicago, IL 60623",https://www.zillow.com/homedetails/4213-W-Cullerton-St-1-Chicago-IL-60623/442794426_zpid/,4213 W Cullerton St #1,60623,2.0,1.0,2 bds | 1 ba | 1000 sqft,41.854076,-87.73032
1400.0,"740 W 58th St #2, Chicago, IL 60621",https://www.zillow.com/homedetails/740-W-58th-St-2-Chicago-IL-60621/443346656_zpid/,740 W 58th St #2,60621,2.0,2.0,2 bds | 2 ba ,41.78888,-87.64411
1400.0,"10456 South Torrence Avenue - 1R, 10456 S Torrence Ave, Chicago, IL 60617",https://www.zillow.com/b/10456-south-torrence-avenue-1r-chicago-il-9Rz3NZ/,10456 S Torrence Ave #1R,60617,2.0,1.0,2 bds | 1 ba | 700 sqft,41.70479,-87.560005
1400.0,"1744 W Devon Ave, Chicago, IL 60660",https://www.zillow.com/homedetails/1744-W-Devon-Ave-Chicago-IL-60660/446932900_zpid/,1744 W Devon Ave,60660,1.0,1.0,1 bds | 1 ba | 700 sqft,41.99815,-87.673965
1400.0,"4344 N Milwaukee Ave #3N-3S, Chicago, IL 60641",https://www.zillow.com/homedetails/4344-N-Milwaukee-Ave-3N-3S-Chicago-IL-60641/447027598_zpid/,4344 N Milwaukee Ave #3N-3S,60641,1.0,1.0,1 bds | 1 ba ,41.959915,-87.75409
1400.0,"8233 S Indiana Ave #2, Chicago, IL 60619",https://www.zillow.com/homedetails/8233-S-Indiana-Ave-2-Chicago-IL-60619/447157480_zpid/,8233 S Indiana Ave #2,60619,2.0,1.0,2 bds | 1 ba | 1300 sqft,41.744522,-87.61912
1400.0,"6972A N Sheridan Rd #503, Chicago, IL 60626",https://www.zillow.com/homedetails/6972A-N-Sheridan-Rd-503-Chicago-IL-60626/447174937_zpid/,6972A N Sheridan Rd #503,60626,1.0,1.0,1 bds | 1 ba | 800 sqft,42.02196,-87.666824
1400.0,"1642 N Lamon Ave APT 1, Chicago, IL 60639",https://www.zillow.com/homedetails/1642-N-Lamon-Ave-APT-1-Chicago-IL-60639/447325477_zpid/,1642 N Lamon Ave APT 1,60639,2.0,1.0,2 bds | 1 ba | 900 sqft,41.910576,-87.74922
1400.0,"7819 S Morgan St, Chicago, IL 60620",https://zillow.com//b/7819-s-morgan-st-chicago-il-5Xg2ry/,7819 S  Morgan St # G,60620,2.0,1.0,2 bds ,41.751747,-87.64858
1400.0,"940 N Oakley Ground, Chicago, IL 60622",https://www.zillow.com/homedetails/940-N-Oakley-Ground-Chicago-IL-60622/447521338_zpid/,940 N Oakley Ground,60622,2.0,1.0,2 bds | 1 ba | 800 sqft,41.903,-87.6815
1400.0,"834 N Christiana Ave, Chicago, IL 60651",https://zillow.com//b/834-n-christiana-ave-chicago-il-5XdhLg/,834 N  Christiana Ave Apt 3,60651,2.0,1.0,2 bds ,41.902412,-87.74107
1400.0,"5222 S Wells St APT 2, Chicago, IL 60609",https://www.zillow.com/homedetails/5222-S-Wells-St-APT-2-Chicago-IL-60609/447638050_zpid/,5222 S Wells St APT 2,60609,2.0,1.0,2 bds | 1 ba | 1000 sqft,41.799286,-87.63226
1400.0,"8004-8010 S Eberhart Ave, Chicago, IL 60619",https://zillow.com//b/eberhart-chicago-il-BNQgGZ/,8004-8010 S  Eberhart Ave # 8010-3B,60619,2.0,1.0,2 bds ,41.749012,-87.61278
1400.0,"6115 S Langley Ave #1R, Chicago, IL 60637",https://www.zillow.com/homedetails/6115-S-Langley-Ave-1R-Chicago-IL-60637/447914166_zpid/,6115 S Langley Ave #1R,60637,2.0,1.0,2 bds | 1 ba | 1100 sqft,41.78352,-87.608116
1400.0,"1130 E 62nd St #302, Chicago, IL 60637",https://www.zillow.com/homedetails/1130-E-62nd-St-302-Chicago-IL-60637/447917829_zpid/,1130 E 62nd St #302,60637,2.0,1.0,2 bds | 1 ba ,41.782497,-87.59819
1400.0,"13300 S Indiana Ave, Riverdale, IL 60827",https://zillow.com//apartments/riverdale-il/lakes-apartments/5fwDjg/,13300 S  Indiana Ave  # 151,60827,3.0,1.0,3 bds ,41.65305,-87.61832
1400.0,"13300 S Indiana Ave, Riverdale, IL 60827",https://zillow.com//apartments/riverdale-il/lakes-apartments/5fwDjg/,13300 S  Indiana Ave  # 151,60827,3.0,1.0,3 bds ,41.65305,-87.61832
1400.0,"4830 W Addison St, Chicago, IL 60641",https://zillow.com//b/4824-w-addison-st-chicago-il-Bx2Q/,4830 W  Addison St   ,60641,1.0,1.0,1 bds ,41.94648,-87.74839
1400.0,"6755 S Sangamon St #2E, Chicago, IL 60621",https://www.zillow.com/homedetails/6755-S-Sangamon-St-2E-Chicago-IL-60621/2058881772_zpid/,6755 S Sangamon St #2E,60621,2.0,1.0,2 bds | 1 ba | 1150 sqft,41.770782,-87.64785
1400.0,"921-27 W Sunnyside, 921-27 W Sunnyside Ave #927-G, Chicago, IL 60640",https://www.zillow.com/b/921-27-w-sunnyside-chicago-il-B5yCM5/,921-27 W Sunnyside Ave #927-G,60640,1.0,1.0,1 bds | 1 ba ,41.963352,-87.65335
1400.0,"10921 S Vernon Ave, Chicago, IL 60628",https://www.zillow.com/homedetails/10921-S-Vernon-Ave-Chicago-IL-60628/2059965589_zpid/,10921 S Vernon Ave,60628,2.0,1.0,2 bds | 1 ba | 950 sqft,41.695744,-87.611885
1400.0,"4101-13 N. Kedzie / 3148-56 W. Belle Plaine, 4101 N Kedzie Ave #3148-2N, Chicago, IL 60618",https://www.zillow.com/apartments/chicago-il/4101-13-n.-kedzie-3148-56-w.-belle-plaine/F4tQ/,4101 N Kedzie Ave #3148-2N,60618,1.0,1.0,1 bds | 1 ba | 575 sqft,41.95603,-87.70773
1400.0,"6330 W Raven St #2A, Chicago, IL 60646",https://www.zillow.com/homedetails/6330-W-Raven-St-2A-Chicago-IL-60646/2061489431_zpid/,6330 W Raven St #2A,60646,1.0,1.0,1 bds | 1 ba | 800 sqft,41.994213,-87.78646
1400.0,"2642 W Luther St #1R, Chicago, IL 60608",https://www.zillow.com/homedetails/2642-W-Luther-St-1R-Chicago-IL-60608/2080636840_zpid/,2642 W Luther St #1R,60608,1.0,1.0,1 bds | 1 ba | 600 sqft,41.847282,-87.69215
1400.0,"2943 S Canal St #2, Chicago, IL 60616",https://www.zillow.com/homedetails/2943-S-Canal-St-2-Chicago-IL-60616/2081769966_zpid/,2943 S Canal St #2,60616,1.0,1.0,1 bds | 1 ba | 800 sqft,41.840515,-87.6375
1400.0,"4815 N Springfield Ave, Chicago, IL 60625",https://zillow.com//apartments/chicago-il/4815-23-n-springfield/ChQZnJ/,4815 N  Springfield Ave # 4823-2E,60625,1.0,1.0,1 bds ,41.96887,-87.72528
1400.0,"3318 W 61st St #2, Chicago, IL 60629",https://www.zillow.com/homedetails/3318-W-61st-St-2-Chicago-IL-60629/2087771870_zpid/,3318 W 61st St #2,60629,2.0,1.0,2 bds | 1 ba | 875 sqft,41.78282,-87.70649
1400.0,"6758 S Campbell Ave #2, Chicago, IL 60629",https://www.zillow.com/homedetails/6758-S-Campbell-Ave-2-Chicago-IL-60629/2097720623_zpid/,6758 S Campbell Ave #2,60629,2.0,1.0,2 bds | 1 ba ,41.770264,-87.6862
1400.0,"2510 N Leclaire Ave, Chicago, IL 60639",https://zillow.com//b/2504-n-leclaire-ave-chicago-il-F4vP/,2510 N  Leclaire Ave  # 1,60639,1.0,1.0,1 bds ,41.92637,-87.75396
1400.0,"47 W 103rd Pl #2, Chicago, IL 60628",https://www.zillow.com/homedetails/47-W-103rd-Pl-2-Chicago-IL-60628/2100901483_zpid/,47 W 103rd Pl #2,60628,2.0,1.0,2 bds | 1 ba ,41.705967,-87.62539
1400.0,"6738 S Prairie Ave, Chicago, IL 60637",https://zillow.com//b/6738-s-prairie-ave-chicago-il-CjrSDJ/,6738 S  Prairie Ave  # 2,60637,3.0,1.0,3 bds ,41.77172,-87.61909
1400.0,"2513 W Le Moyne St, Chicago, IL 60622",https://www.zillow.com/homedetails/2513-W-Le-Moyne-St-Chicago-IL-60622/2101281131_zpid/,2513 W Le Moyne St,60622,2.0,1.0,2 bds | 1 ba | 750 sqft,41.908325,-87.690025
1400.0,"1019 N Paulina St #1R, Chicago, IL 60622",https://www.zillow.com/homedetails/1019-N-Paulina-St-1R-Chicago-IL-60622/2102980048_zpid/,1019 N Paulina St #1R,60622,1.0,1.0,1 bds | 1 ba | 300 sqft,41.900307,-87.6695
1400.0,"1919 W Winnemac Ave, Chicago, IL 60640",https://zillow.com//b/1919-w-winnemac-ave-chicago-il-5Xjtvm/,1919 W  Winnemac Ave  # 2,60640,0.0,1.0,Studio ,41.97313,-87.677376
1400.0,"2628 S Kedzie Ave #1, Chicago, IL 60623",https://www.zillow.com/homedetails/2628-S-Kedzie-Ave-1-Chicago-IL-60623/2104911227_zpid/,2628 S Kedzie Ave #1,60623,3.0,1.0,3 bds | 1 ba | 1500 sqft,41.84364,-87.70537
1400.0,"906 N California Ave APT 2R, Chicago, IL 60622",https://www.zillow.com/homedetails/906-N-California-Ave-APT-2R-Chicago-IL-60622/2114139050_zpid/,906 N California Ave APT 2R,60622,2.0,1.0,2 bds | 1 ba | 850 sqft,41.897728,-87.697105
1400.0,"1430 N Dearborn St, Chicago, IL 60610",https://zillow.com//apartments/chicago-il/1430-n-dearborn-pkwy/ByhH/,1430 N  Dearborn St   Apt 405,60610,0.0,1.0,Studio ,41.90868,-87.63057
1400.0,"4249 N Kedvale Ave, Chicago, IL 60641",https://zillow.com//b/4249-n-kedvale-ave-chicago-il-9qSh/,4249 N  Kedvale Ave  Apt 2,60641,1.0,1.0,1 bds ,41.958656,-87.73053
1400.0,"1738 N Austin Ave #2, Chicago, IL 60639",https://www.zillow.com/homedetails/1738-N-Austin-Ave-2-Chicago-IL-60639/350870767_zpid/,1738 N Austin Ave #2,60639,2.0,1.0,2 bds | 1 ba | 800 sqft,41.912254,-87.77567
1400.0,"6934 S Princeton Ave #3-W, Chicago, IL 60621",https://www.zillow.com/homedetails/6934-S-Princeton-Ave-3-W-Chicago-IL-60621/351192350_zpid/,6934 S Princeton Ave #3-W,60621,1.0,1.0,1 bds | 1 ba ,41.767918,-87.63261
1400.0,"6934 S Princeton Ave, Chicago, IL 60621",https://zillow.com//b/6934-s-princeton-chicago-il-5XdP2V/,6934 S  Princeton Ave # 1W,60621,1.0,1.0,1 bds ,41.76792,-87.632614
1400.0,"2065 W Coulter St, Chicago, IL 60608",https://zillow.com//b/2065-coulter-st-and-2409-11-s-hoyne-ave-chicago-il-Cjf7wD/,2065 W  Coulter St Apt 203,60608,1.0,1.0,1 bds ,41.84875,-87.67763
1400.0,"1552 S Sawyer Ave UNIT 1, Chicago, IL 60623",https://www.zillow.com/homedetails/1552-S-Sawyer-Ave-UNIT-1-Chicago-IL-60623/401816166_zpid/,1552 S Sawyer Ave UNIT 1,60623,2.0,1.0,2 bds | 1 ba ,41.859344,-87.70704
1400.0,"4703 W West End Ave #2, Chicago, IL 60644",https://www.zillow.com/homedetails/4703-W-West-End-Ave-2-Chicago-IL-60644/402040764_zpid/,4703 W West End Ave #2,60644,3.0,1.0,3 bds | 1 ba | 2000 sqft,41.88274,-87.74317
1400.0,"8231 S Coles Ave #1, Chicago, IL 60617",https://www.zillow.com/homedetails/8231-S-Coles-Ave-1-Chicago-IL-60617/439315134_zpid/,8231 S Coles Ave #1,60617,3.0,1.0,3 bds | 1 ba | 1000 sqft,41.745575,-87.5488
1400.0,"534 Stratford Side, Chicago, IL 60657",https://zillow.com//apartments/chicago-il/534-w-startford-pl/CgsfqN/,534 Stratford Side # 0B-1Ba-560Sqft,60657,0.0,1.0,Studio ,41.94623,-87.64354
1400.0,"1742 W Devon Ave APT 1, Chicago, IL 60660",https://www.zillow.com/homedetails/1742-W-Devon-Ave-APT-1-Chicago-IL-60660/440721794_zpid/,1742 W Devon Ave APT 1,60660,1.0,1.0,1 bds | 1 ba | 700 sqft,41.998276,-87.67383
1400.0,"11418 S Michigan Ave, Chicago, IL 60628",https://www.zillow.com/homedetails/11418-S-Michigan-Ave-Chicago-IL-60628/441117657_zpid/,11418 S Michigan Ave,60628,3.0,1.0,3 bds | 1 ba | 1400 sqft,41.68646,-87.62122
1400.0,"2437-2439 W Birchwood Ave #3W, Chicago, IL 60645",https://www.zillow.com/homedetails/2437-2439-W-Birchwood-Ave-3W-Chicago-IL-60645/442153479_zpid/,2437-2439 W Birchwood Ave #3W,60645,2.0,1.0,2 bds | 1 ba | 900 sqft,42.017513,-87.70112
1400.0,"1512 S Karlov Ave #1B, Chicago, IL 60623",https://www.zillow.com/homedetails/1512-S-Karlov-Ave-1B-Chicago-IL-60623/443305671_zpid/,1512 S Karlov Ave #1B,60623,1.0,1.0,1 bds | 1 ba ,41.86019,-87.7278
1400.0,"8015-8017 S Vernon Ave, Chicago, IL 60619",https://zillow.com//b/vernon-chicago-il-ChQkD2/,8015-8017 S  Vernon Ave # 8017-2B,60619,2.0,1.0,2 bds ,41.744972,-87.61355
1400.0,"2409 S Hoyne Ave, Chicago, IL 60608",https://zillow.com//b/2409-s-hoyne-ave-chicago-il-BTg2/,2409 S  Hoyne Ave Apt 203,60608,1.0,1.0,1 bds ,41.848324,-87.677986
1400.0,"9160 S Cottage Grove Ave UNIT 1A, Chicago, IL 60619",https://www.zillow.com/homedetails/9160-S-Cottage-Grove-Ave-UNIT-1A-Chicago-IL-60619/443839792_zpid/,9160 S Cottage Grove Ave UNIT 1A,60619,2.0,1.0,2 bds | 1 ba ,41.72771,-87.60508
1400.0,"6542 S Saint Lawrence Ave #2, Chicago, IL 60637",https://www.zillow.com/homedetails/6542-S-Saint-Lawrence-Ave-2-Chicago-IL-60637/443941251_zpid/,6542 S Saint Lawrence Ave #2,60637,2.0,1.0,2 bds | 1 ba | 1100 sqft,41.775414,-87.61107
1400.0,"7919 S Wood St., 7919-25 S Wood St #7921-3A, Chicago, IL 60620",https://www.zillow.com/apartments/chicago-il/7919-s-wood-st./9h7GZD/,7919-25 S Wood St #7921-3A,60620,1.0,1.0,1 bds | 1 ba ,41.734787,-87.667915
1400.0,"2252 E 84th St #1E, Chicago, IL 60617",https://www.zillow.com/homedetails/2252-E-84th-St-1E-Chicago-IL-60617/445906715_zpid/,2252 E 84th St #1E,60617,2.0,1.0,2 bds | 1 ba | 1000 sqft,41.74275,-87.56892
1400.0,"3623 W Grenshaw St #B, Chicago, IL 60624",https://www.zillow.com/homedetails/3623-W-Grenshaw-St-B-Chicago-IL-60624/446681456_zpid/,3623 W Grenshaw St #B,60624,3.0,1.0,3 bds | 1 ba | 1300 sqft,41.866932,-87.71635
1400.0,"6642 S Troy St UNIT 2N, Chicago, IL 60629",https://www.zillow.com/homedetails/6642-S-Troy-St-UNIT-2N-Chicago-IL-60629/446748671_zpid/,6642 S Troy St UNIT 2N,60629,2.0,1.0,2 bds | 1 ba | 1000 sqft,41.77223,-87.7021
1400.0,"6529 S Kimbark Ave #3R, Chicago, IL 60637",https://www.zillow.com/homedetails/6529-S-Kimbark-Ave-3R-Chicago-IL-60637/446902139_zpid/,6529 S Kimbark Ave #3R,60637,2.0,1.0,2 bds | 1 ba | 1400 sqft,41.775978,-87.594055
1400.0,"42 N Menard Ave #GA, Chicago, IL 60644",https://www.zillow.com/homedetails/42-N-Menard-Ave-GA-Chicago-IL-60644/446945107_zpid/,42 N Menard Ave #GA,60644,2.0,1.0,2 bds | 1 ba | 900 sqft,41.88133,-87.77037
1400.0,"2005 N Laporte Ave UNIT 1, Chicago, IL 60639",https://www.zillow.com/homedetails/2005-N-Laporte-Ave-UNIT-1-Chicago-IL-60639/447129948_zpid/,2005 N Laporte Ave UNIT 1,60639,2.0,1.0,2 bds | 1 ba | 800 sqft,41.917046,-87.74962
1400.0,"1417 W Ohio St FRONT 1, Chicago, IL 60642",https://www.zillow.com/homedetails/1417-W-Ohio-St-FRONT-1-Chicago-IL-60642/447519525_zpid/,1417 W Ohio St FRONT 1,60642,1.0,1.0,1 bds | 1 ba ,41.892204,-87.66303
1400.0,"7921 S Woodlawn Ave APT 3, Chicago, IL 60619",https://www.zillow.com/homedetails/7921-S-Woodlawn-Ave-APT-3-Chicago-IL-60619/447548607_zpid/,7921 S Woodlawn Ave APT 3,60619,1.0,1.0,1 bds | 1 ba ,41.750683,-87.59511
1400.0,"5300 S Kedzie Ave #202B, Chicago, IL 60632",https://www.zillow.com/homedetails/5300-S-Kedzie-Ave-202B-Chicago-IL-60632/447555528_zpid/,5300 S Kedzie Ave #202B,60632,2.0,1.0,2 bds | 1 ba | 750 sqft,41.796944,-87.704
1400.0,"8203 S Indiana Ave #3, Chicago, IL 60619",https://www.zillow.com/homedetails/8203-S-Indiana-Ave-3-Chicago-IL-60619/447618611_zpid/,8203 S Indiana Ave #3,60619,2.0,1.0,2 bds | 1 ba | 1200 sqft,41.745407,-87.61915
1400.0,"5000 N Hoyne Ave #2B, Chicago, IL 60609",https://www.zillow.com/homedetails/5000-N-Hoyne-Ave-2B-Chicago-IL-60609/447641398_zpid/,5000 N Hoyne Ave #2B,60609,1.0,1.0,1 bds | 1 ba ,41.802547,-87.67696
1400.0,"6147 S Keeler Ave #2, Chicago, IL 60629",https://www.zillow.com/homedetails/6147-S-Keeler-Ave-2-Chicago-IL-60629/447697241_zpid/,6147 S Keeler Ave #2,60629,2.0,1.0,2 bds | 1 ba | 1400 sqft,41.780888,-87.727356
1400.0,"1725 W 80th St #3C, Chicago, IL 60620",https://www.zillow.com/homedetails/1725-W-80th-St-3C-Chicago-IL-60620/447746622_zpid/,1725 W 80th St #3C,60620,1.0,1.0,1 bds | 1 ba | 750 sqft,41.74848,-87.66712
1400.0,"5909 N Winthrop Ave #502, Chicago, IL 60660",https://www.zillow.com/homedetails/5909-N-Winthrop-Ave-502-Chicago-IL-60660/447881051_zpid/,5909 N Winthrop Ave #502,60660,1.0,1.0,1 bds | 1 ba ,41.989395,-87.65781
1400.0,"5910 N Kenmore Ave #501, Chicago, IL 60660",https://www.zillow.com/homedetails/5910-N-Kenmore-Ave-501-Chicago-IL-60660/447921577_zpid/,5910 N Kenmore Ave #501,60660,1.0,1.0,1 bds | 1 ba ,41.989468,-87.6574
1400.0,"4460 S Archer Ave #2A, Chicago, IL 60632",https://www.zillow.com/homedetails/4460-S-Archer-Ave-2A-Chicago-IL-60632/2054561765_zpid/,4460 S Archer Ave #2A,60632,1.0,1.0,1 bds | 1 ba | 800 sqft,41.81235,-87.70757
1400.0,"4236 W Crystal St #2, Chicago, IL 60651",https://www.zillow.com/homedetails/4236-W-Crystal-St-2-Chicago-IL-60651/2055212969_zpid/,4236 W Crystal St #2,60651,2.0,1.0,2 bds | 1 ba | 825 sqft,41.90374,-87.732765
1400.0,"4220 W Armitage Ave #3R, Chicago, IL 60639",https://www.zillow.com/homedetails/4220-W-Armitage-Ave-3R-Chicago-IL-60639/2056211140_zpid/,4220 W Armitage Ave #3R,60639,2.0,1.0,2 bds | 1 ba | 750 sqft,41.917362,-87.7324
1400.0,"5000 W Jackson Blvd APT 1S, Chicago, IL 60644",https://www.zillow.com/homedetails/5000-W-Jackson-Blvd-APT-1S-Chicago-IL-60644/2056966040_zpid/,5000 W Jackson Blvd APT 1S,60644,2.0,1.0,2 bds | 1 ba ,41.876995,-87.74949
1400.0,"5150 S Princeton Ave UNIT 1, Chicago, IL 60609",https://www.zillow.com/homedetails/5150-S-Princeton-Ave-UNIT-1-Chicago-IL-60609/2059009758_zpid/,5150 S Princeton Ave UNIT 1,60609,3.0,1.0,3 bds | 1 ba | 1200 sqft,41.800335,-87.63346
1400.0,"4808 N Lowell Ave UNIT 1, Chicago, IL 60630",https://www.zillow.com/homedetails/4808-N-Lowell-Ave-UNIT-1-Chicago-IL-60630/2060412678_zpid/,4808 N Lowell Ave UNIT 1,60630,1.0,1.0,1 bds | 1 ba ,41.968483,-87.73691
1400.0,"2252 S Whipple St., Building, 2252 S Whipple St UNIT 3F, Chicago, IL 60623",https://www.zillow.com/b/2252-s-whipple-st.-building-chicago-il-9S2B3z/,2252 S Whipple St UNIT 3F,60623,2.0,1.0,2 bds | 1 ba | 800 sqft,41.85026,-87.70188
1400.0,"9345 S Michigan Ave #2, Chicago, IL 60619",https://www.zillow.com/homedetails/9345-S-Michigan-Ave-2-Chicago-IL-60619/2061191411_zpid/,9345 S Michigan Ave #2,60619,2.0,1.0,2 bds | 1 ba | 1000 sqft,41.724087,-87.620186
1400.0,"1004 W 18th St #3F, Chicago, IL 60608",https://www.zillow.com/homedetails/1004-W-18th-St-3F-Chicago-IL-60608/2061585115_zpid/,1004 W 18th St #3F,60608,2.0,1.0,2 bds | 1 ba | 750 sqft,41.858196,-87.65179
1400.0,"4338-44 N. Milwaukee Ave/5060-62 W. Pensacola Ave, 4338 N Milwaukee Ave #4344-3N, Chicago, IL 60641",https://www.zillow.com/apartments/chicago-il/4338-44-n.-milwaukee-ave-5060-62-w.-pensacola-ave/CjjJyL/,4338 N Milwaukee Ave #4344-3N,60641,1.0,1.0,1 bds | 1 ba | 650 sqft,41.959885,-87.75417
1400.0,"2441 W Diversey Ave #3, Chicago, IL 60647",https://www.zillow.com/homedetails/2441-W-Diversey-Ave-3-Chicago-IL-60647/2062575569_zpid/,2441 W Diversey Ave #3,60647,1.0,1.0,1 bds | 1 ba ,41.93217,-87.68946
1400.0,"9157 S Wentworth Ave, Chicago, IL 60620",https://zillow.com//b/9157-s-wentworth-ave-chicago-il-9RzqTh/,9157 S  Wentworth Ave  # 1,60620,2.0,1.0,2 bds ,41.727303,-87.628456
