ID,Station Name,Short Name,Total Docks,Docks in Service,Status,Latitude,Longitude,Location
1862806445904101456,Buckingham Fountain,15541.1.1,39,39,In Service,41.876368,-87.6205586,POINT (-87.6205586 41.876368)
1945195369201185184,Kildare Ave & 47th St,21401,15,15,In Service,41.80762,-87.73084,POINT (-87.73084 41.80762)
a3a47dde-a135-11e9-9cda-0a87ae2ba916,Halsted St & Roosevelt Rd,TA1305000017,23,23,In Service,41.867324,-87.648625,POINT (-87.648625 41.867324)
a3a97a01-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & Oakwood Blvd,TA1308000038,15,15,In Service,41.822985,-87.6071,POINT (-87.6071 41.822985)
a3aa10ca-a135-11e9-9cda-0a87ae2ba916,Broadway & Argyle St,13108,19,19,In Service,41.97423,-87.6597735,POINT (-87.6597735 41.97423)
1859027847673133268,Monticello Ave & Lawrence Ave,23108,11,11,In Service,41.968204,-87.719547,POINT (-87.719547 41.968204)
1945178760530424534,Kedzie Ave & Archer Ave,24243,15,15,In Service,41.81447,-87.70411,POINT (-87.70411 41.81447)
bbb67562-1f82-4dfa-a532-231ddc35444e,Commercial Ave & 130th St,20213,15,15,In Service,41.6591504276,-87.5507622957,POINT (-87.550762295723 41.659150427598)
a3b424f6-a135-11e9-9cda-0a87ae2ba916,Lakefront Trail & Wilson Ave,639,15,15,In Service,41.9668559,-87.6430926,POINT (-87.6430926 41.9668559)
1932441496569160306,Spaulding Ave & 16th St,21366,15,15,In Service,41.8590732,-87.7078929,POINT (-87.7078929 41.8590732)
a3b4a579-a135-11e9-9cda-0a87ae2ba916,Leavitt St & Belmont Ave,KA17018068,15,15,In Service,41.939354,-87.683282,POINT (-87.683282 41.939354)
a3a44476-a135-11e9-9cda-0a87ae2ba916,State St & Randolph St,TA1305000029,23,23,In Service,41.8846210726,-87.6278342307,POINT (-87.627834230661 41.884621072579)
a3b0f0b6-a135-11e9-9cda-0a87ae2ba916,Eastlake Ter & Howard St,523,15,15,In Service,42.0192025019,-87.6643028855,POINT (-87.664302885532 42.019202501932)
1989626448622643348,Rockwell St & 47th St,24250,15,15,In Service,41.80853,-87.68942,POINT (-87.68942 41.80853)
1963305045676278322,Milwaukee Ave & Agatite Ave,24367,15,15,In Service,41.9615,-87.75489,POINT (-87.75489 41.9615)
1929121088624564460,Laramie Ave & Irving Park Rd,23163,15,15,In Service,41.9533354,-87.7583844,POINT (-87.7583844 41.9533354)
1955858510671552648,Kilbourn Ave & Diversey Ave,24323,15,15,In Service,41.93179,-87.73934,POINT (-87.73934 41.93179)
1775509322900183222,Elizabeth St & Randolph St,23001,11,11,In Service,41.884336,-87.658902,POINT (-87.658902 41.884336)
1931391724317609988,Lamon Ave & Chicago Ave,24205,15,15,In Service,41.8950179,-87.7484986,POINT (-87.7484986 41.8950179)
1955905507044284968,Nordica Ave & Medill Ave,21378,15,15,In Service,41.92227,-87.80202,POINT (-87.80202 41.92227)
1958859960485118844,Archer Ave & 49th St,24257,15,15,In Service,41.8042,-87.72082,POINT (-87.72082 41.8042)
a3a4cb42-a135-11e9-9cda-0a87ae2ba916,Kingsbury St & Erie St,13265,23,23,In Service,41.8939139,-87.6417358,POINT (-87.6417358 41.8939139)
1934290131858180982,Kedzie Ave & 48th Pl,21382,15,15,In Service,41.8047581238,-87.7042193688,POINT (-87.704219368794 41.804758123768)
a3a786ac-a135-11e9-9cda-0a87ae2ba916,Wabash Ave & Wacker Pl,TA1307000131,19,19,In Service,41.886875,-87.62603,POINT (-87.62603 41.886875)
a3a58ee0-a135-11e9-9cda-0a87ae2ba916,Western Ave & Winnebago Ave,13068,15,15,In Service,41.91552,-87.687022,POINT (-87.687022 41.91552)
1970390432459950744,Lavergne Ave & Diversey Ave,24332,15,15,In Service,41.93128,-87.75141,POINT (-87.75141 41.93128)
1879437308430949172,Springfield Ave & 80th St,23126,15,15,In Service,41.74763,-87.71945,POINT (-87.71945 41.74763)
2014856357079685426,Halsted St & 93rd St,24356,16,16,In Service,41.72489,-87.64358,POINT (-87.64358 41.72489)
13820eba-039d-4231-9228-005ab0f4e451,Bissell St & Armitage Ave*,chargingstx1,16,16,In Service,41.9182955629,-87.6521833241,POINT (-87.652183324099 41.918295562935)
a3a4c0df-a135-11e9-9cda-0a87ae2ba916,Wabash Ave & 16th St,SL-012,39,39,In Service,41.860384,-87.625813,POINT (-87.625813 41.860384)
a3a7e19b-a135-11e9-9cda-0a87ae2ba916,Wells St & Hubbard St,TA1307000151,31,31,In Service,41.889906,-87.634266,POINT (-87.634266 41.889906)
a3aa7db3-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Sunnyside Ave,TA1309000012,19,19,In Service,41.96325,-87.679258,POINT (-87.679258 41.96325)
a3b0eb93-a135-11e9-9cda-0a87ae2ba916,Bosworth Ave & Howard St,16806,11,11,In Service,42.019537,-87.669563,POINT (-87.669563 42.019537)
a3a4bbba-a135-11e9-9cda-0a87ae2ba916,Sangamon St & Lake St,TA1306000015,23,23,In Service,41.8857792524,-87.6510246098,POINT (-87.651024609804 41.885779252404)
a3aa3adf-a135-11e9-9cda-0a87ae2ba916,Broadway & Cornelia Ave,13278,15,15,In Service,41.945529,-87.646439,POINT (-87.646439 41.945529)
1934288914372987240,Kedzie Ave & Jackson Blvd,24213,15,15,In Service,41.877161,-87.706134,POINT (-87.706134 41.877161)
1967731401884924158,Albany Ave & Douglas Blvd,21421,15,15,In Service,41.8631643,-87.7030815,POINT (-87.7030815 41.8631643)
a3b25656-a135-11e9-9cda-0a87ae2ba916,Woodlawn Ave & 75th St,569,11,11,In Service,41.75916,-87.595751,POINT (-87.595751 41.75916)
a3a795d7-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & Madison St,13036,19,19,In Service,41.882134,-87.625125,POINT (-87.625125 41.882134)
1974452106772983826,Mozart St & Jackson Blvd,21418,12,12,In Service,41.8775,-87.6974,POINT (-87.6974 41.8775)
a3add365-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & 21st St,15686,11,11,In Service,41.8535336321,-87.7050730318,POINT (-87.7050730318 41.85353363213)
a3aded13-a135-11e9-9cda-0a87ae2ba916,Albany Ave & 26th St,15691,11,11,In Service,41.844507,-87.701655,POINT (-87.701655 41.844507)
a3ab812d-a135-11e9-9cda-0a87ae2ba916,Adler Planetarium,13431,39,39,In Service,41.866095,-87.607267,POINT (-87.607267 41.866095)
a3b2ec43-a135-11e9-9cda-0a87ae2ba916,Elmwood Ave & Austin St,598,15,15,In Service,42.025784,-87.684107,POINT (-87.684107 42.025784)
7e435d2a-617e-4c3f-bed0-a8801c20f265,Stony Island Ave & 90th St,20236,15,15,In Service,41.7313949433,-87.5857436657,POINT (-87.585743665695 41.731394943302)
a3a78bc0-a135-11e9-9cda-0a87ae2ba916,Columbus Dr & Randolph St,13263,55,55,In Service,41.884728,-87.619521,POINT (-87.619521 41.884728)
1976680841729198100,Manistee Ave & 95th St,24396,16,16,In Service,41.7226,-87.55692,POINT (-87.55692 41.7226)
a3a7b41d-a135-11e9-9cda-0a87ae2ba916,Western Ave & 21st St,13091,15,15,In Service,41.854109,-87.685838,POINT (-87.685838 41.854109)
1975902497437067330,Homan Ave & 26th St,24230,15,15,In Service,41.84425,-87.70983,POINT (-87.70983 41.84425)
1870208802121658482,Rainbow - Beach,KA1503000049.1,15,15,In Service,41.7578709652,-87.5491767528,POINT (-87.54917675279 41.757870965225)
a3a43f48-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & Washington St,13001,43,43,In Service,41.8839840647,-87.6246839762,POINT (-87.624683976173 41.883984064727)
1945194573870506886,Lawler Ave & 50th St,21400,15,15,In Service,41.80217,-87.74894,POINT (-87.74894 41.80217)
a3a3d6f0-a135-11e9-9cda-0a87ae2ba916,Orleans St & Elm St,TA1306000006,15,15,In Service,41.902924,-87.637715,POINT (-87.637715 41.902924)
1929905600854819414,Lowell Ave & Armitage Ave,1524189,15,15,In Service,41.9170767,-87.7353543,POINT (-87.7353543 41.9170767)
a3aa259c-a135-11e9-9cda-0a87ae2ba916,Halsted St & Roscoe St,TA1309000025,11,11,Not Installed,41.9436315,-87.6490833,POINT (-87.6490833 41.9436315)
97818a9b-0f86-44df-98e6-1bc16812e3d9,Lakefront Trail & Bryn Mawr Ave,15576,19,19,In Service,41.9840441152,-87.6522812247,POINT (-87.652281224728 41.984044115192)
a3a50ec8-a135-11e9-9cda-0a87ae2ba916,Millennium Park,13008,47,47,In Service,41.8810317,-87.62408432,POINT (-87.62408432 41.8810317)
a3ad66e6-a135-11e9-9cda-0a87ae2ba916,Ellis Ave & 53rd St,KA1503000052,11,11,In Service,41.7993362626,-87.6009581145,POINT (-87.6009581145 41.79933626261)
a3b47cbc-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Lake St,KA17018054,16,16,In Service,41.8849659,-87.6768354,POINT (-87.6768354 41.8849659)
1976649188502348766,Commercial Ave & 97th St,24398,15,15,In Service,41.71893,-87.55112,POINT (-87.55112 41.71893)
a3a79fdc-a135-11e9-9cda-0a87ae2ba916,Wabash Ave & Grand Ave,TA1307000117,31,31,In Service,41.891466,-87.626761,POINT (-87.626761 41.891466)
1969221526359528022,Milwaukee Ave & Ainslie St,24370,19,19,In Service,41.96861,-87.76108,POINT (-87.76108 41.96861)
a3a62025-a135-11e9-9cda-0a87ae2ba916,Larrabee St & Webster Ave,13193,19,19,In Service,41.921822,-87.64414,POINT (-87.64414 41.921822)
ad9f8858-dc27-43ca-8fdc-78044b22f1fc,Walden Pkwy & 100th St,20107,15,15,In Service,41.7121641036,-87.6677334309,POINT (-87.667733430862 41.712164103598)
1984756450139626426,Avers Ave & 16th St,24225,16,16,In Service,41.85909,-87.72121,POINT (-87.72121 41.85909)
a3a3888b-a135-11e9-9cda-0a87ae2ba916,Field Blvd & South Water St,15534,19,19,In Service,41.8863490627,-87.6175165471,POINT (-87.6175165471 41.88634906269)
a3aa8ca0-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Irving Park Rd,TA1309000043,15,15,In Service,41.954177,-87.664358,POINT (-87.664358 41.954177)
532a6e43-6efc-4c87-81a8-c75dfd8e8fde,Wentworth Ave & Cermak Rd*,chargingstx07,16,16,In Service,41.8532144185,-87.6318722963,POINT (-87.631872296333 41.85321441852)
2012268829702165398,Racine Ave & 115th St,24432,16,16,In Service,41.68476,-87.65196,POINT (-87.65196 41.68476)
a3a6c38e-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Wellington Ave,TA1307000006,19,19,In Service,41.9357746177,-87.6636001468,POINT (-87.66360014677 41.935774617665)
a3ac3b03-a135-11e9-9cda-0a87ae2ba916,Clark St & Touhy Ave,RP-007,15,15,In Service,42.0125601154,-87.6743671152,POINT (-87.6743671152 42.01256011541)
a3a4591a-a135-11e9-9cda-0a87ae2ba916,Larrabee St & Kingsbury St,TA1306000009,43,43,In Service,41.897764,-87.642884,POINT (-87.642884 41.897764)
2012268481809814414,Eggleston Ave & 115th St,24433,16,16,In Service,41.68507,-87.63361,POINT (-87.63361 41.68507)
a3b2b419-a135-11e9-9cda-0a87ae2ba916,Wabash Ave & 83rd St,587,11,11,In Service,41.7433597623,-87.6228439808,POINT (-87.622843980789 41.743359762253)
a3a37378-a135-11e9-9cda-0a87ae2ba916,Shedd Aquarium,15544,55,55,In Service,41.8672259568,-87.6153553902,POINT (-87.6153553902 41.86722595682)
1926946441362045298,Laramie Ave & Addison St,23167,15,15,In Service,41.9456842,-87.7569344,POINT (-87.7569344 41.9456842)
a3a3f5e9-a135-11e9-9cda-0a87ae2ba916,Noble St & Milwaukee Ave,13290,15,15,In Service,41.9007,-87.662607,POINT (-87.662607 41.9007)
1879442377117973296,Dan Ryan Woods & 83rd St,23123,11,11,In Service,41.742805,-87.680177,POINT (-87.680177 41.742805)
a3a4739d-a135-11e9-9cda-0a87ae2ba916,Wells St & Huron St,TA1306000012,19,19,In Service,41.894722,-87.634362,POINT (-87.634362 41.894722)
a3a8999a-a135-11e9-9cda-0a87ae2ba916,Montrose Harbor,TA1308000012,31,31,In Service,41.963982,-87.638181,POINT (-87.638181 41.963982)
a3a3fb5d-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Augusta Blvd,13248,15,15,In Service,41.89962,-87.66841,POINT (-87.66841 41.89962)
625e37ea-24ea-4f13-9a54-6322466ec521,Dauphin Ave & 87th St,20116,15,15,In Service,41.73648,-87.601252,POINT (-87.601252 41.73648)
a60781db-2bec-4a15-a4a2-363297aefcec,Halsted St & 73rd St,20244,15,15,In Service,41.761605438,-87.6441609767,POINT (-87.644160976661 41.761605438044)
6997d1fb-9887-4c15-b5db-524d45a2f101,Ashland Ave & 74th St,20245,15,15,In Service,41.7592360243,-87.6634740829,POINT (-87.663474082947 41.759236024259)
a3a5f0b8-a135-11e9-9cda-0a87ae2ba916,Peoria St & Jackson Blvd,13158,19,19,In Service,41.8776415963,-87.6496177912,POINT (-87.649617791176 41.877641596275)
1871992684446460008,Kilbourn Ave & Belden Ave,21359,15,15,In Service,41.922369,-87.739024,POINT (-87.739024 41.922369)
a3a82c6c-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Waveland Ave,13235,24,24,In Service,41.948226,-87.6640712,POINT (-87.6640712 41.948226)
1943243743326460398,Francisco Ave & 47th St,21381,15,15,In Service,41.80849,-87.69673,POINT (-87.69673 41.80849)
1965904499533560722,University Ave & 65th St,24376,11,11,In Service,41.77694,-87.59842,POINT (-87.59842 41.77694)
da9e6779-5056-4d45-bae3-9dc325ed2807,Hale Ave & 107th St,20108,11,11,In Service,41.6992061681,-87.6689189672,POINT (-87.668918967247 41.699206168128)
a3b1e065-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Pershing Rd,546,11,11,In Service,41.823192,-87.676597,POINT (-87.676597 41.823192)
8995498f-1209-4b06-9317-01cd695b3b61,Franklin St & Illinois St,RN-,11,11,In Service,41.8910233103,-87.6354798675,POINT (-87.635479867458 41.891023310252)
1939172360789937026,Narragansett Ave & McLean Ave,21309,15,15,In Service,41.9159,-87.78511,POINT (-87.78511 41.9159)
a3a4d588-a135-11e9-9cda-0a87ae2ba916,DuSable Lake Shore Dr & Monroe St,13300,39,39,In Service,41.880958,-87.616743,POINT (-87.616743 41.880958)
1945195574597886460,Kedzie Ave & 57th St,21346,15,15,In Service,41.78983,-87.7031,POINT (-87.7031 41.78983)
430d5876-c44d-446e-ac53-065da9fb9c17,Green St & Randolph St*,chargingstx3,12,12,In Service,41.8836016573,-87.6486267149,POINT (-87.648626714945 41.883601657275)
1961473975097987236,Meade Ave & Addison St,21324,15,15,In Service,41.94595,-87.77888,POINT (-87.77888 41.94595)
1934288056893243658,Kostner Ave & Bryn Mawr Ave,24153,15,15,In Service,41.982765,-87.738094,POINT (-87.738094 41.982765)
1991848709111763594,Michigan Ave & 108th St,24418,16,16,In Service,41.69815,-87.62111,POINT (-87.62111 41.69815)
a3a3cbac-a135-11e9-9cda-0a87ae2ba916,Aberdeen St & Jackson Blvd,13157,23,23,In Service,41.87772613,-87.65478743,POINT (-87.65478743 41.87772613)
a3b22815-a135-11e9-9cda-0a87ae2ba916,Marshfield Ave & 59th St,560,11,11,In Service,41.786833,-87.666215,POINT (-87.666215 41.786833)
a3a3d1b8-a135-11e9-9cda-0a87ae2ba916,May St & Taylor St,13160,16,16,In Service,41.869375,-87.65544,POINT (-87.65544 41.869375)
a3a7d782-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Division St,13061,23,23,In Service,41.90301,-87.66877,POINT (-87.66877 41.90301)
a3acdff9-a135-11e9-9cda-0a87ae2ba916,Halsted St & 69th St,15597,11,11,In Service,41.7690617203,-87.6446135779,POINT (-87.6446135779 41.76906172032)
2020066962711878174,Peterson/Ridge Metra,24458,20,20,In Service,41.9918,-87.67489,POINT (-87.67489 41.9918)
1984042930424753006,Steelworkers Park,24394,16,16,In Service,41.73793,-87.53091,POINT (-87.53091 41.73793)
a3a3e67b-a135-11e9-9cda-0a87ae2ba916,New St & Illinois St,TA1306000013,31,31,In Service,41.8908470406,-87.6186168194,POINT (-87.618616819382 41.890847040624)
1962991219412381958,Laramie Ave & Bloomingdale Ave,24194,12,12,In Service,41.91432,-87.75572,POINT (-87.75572 41.91432)
1929121887488481484,Major Ave & Addison St,23166,11,11,In Service,41.94606,-87.76915,POINT (-87.76915 41.94606)
1932128180709716638,Monticello Ave & Chicago Ave,21301,11,11,In Service,41.89581,-87.71763,POINT (-87.71763 41.89581)
1927677528601722888,Long Ave & North Ave,21375,15,15,In Service,41.9092147,-87.7609189,POINT (-87.7609189 41.9092147)
2037897415290078108,Higgins Ave & Austin Ave,24459,12,12,In Service,41.97342,-87.77865,POINT (-87.77865 41.97342)
2038315274961340692,State St & 127th St,24410,16,16,In Service,41.66388,-87.622,POINT (-87.622 41.66388)
2036783513617573970,Elston Ave & Carmen Ave,24472,16,16,In Service,41.97354,-87.74955,POINT (-87.74955 41.97354)
87d2a090-22cd-471b-b622-fef3923999dd,Loomis St & 89th St,20102,15,15,In Service,41.7323797533,-87.6580694318,POINT (-87.658069431782 41.732379753296)
1932088872431302840,Pine Ave & Division St,24200,15,15,In Service,41.90234,-87.76103,POINT (-87.76103 41.90234)
2038265780361703964,Austin Ave & Milwaukee Ave,24480,9,9,In Service,41.98736,-87.77805,POINT (-87.77805 41.98736)
a3a80f32-a135-11e9-9cda-0a87ae2ba916,Milwaukee Ave & Rockwell St,13242,19,19,In Service,41.92033,-87.69309,POINT (-87.69309 41.92033)
1942118282074374350,Wellington Ave & Mulligan Ave,21351,15,15,In Service,41.93473,-87.78436,POINT (-87.78436 41.93473)
2059001119848706206,Karlov Ave & Fillmore St,25218,16,16,In Service,41.86815,-87.7276,POINT (-87.7276 41.86815)
2047210456672276856,Archer & Wentworth,25001,11,11,In Service,41.8546868,-87.6308531,POINT (-87.6308531 41.8546868)
bbf9b599-1873-4133-b670-a0ef9e5c429c,Ashland Ave & 78th St,20234,15,15,In Service,41.7522048494,-87.6636993885,POINT (-87.663699388504 41.752204849411)
a3a523a6-a135-11e9-9cda-0a87ae2ba916,Clark St & Armitage Ave,13146,31,31,In Service,41.918306,-87.636282,POINT (-87.636282 41.918306)
a3a76cb6-a135-11e9-9cda-0a87ae2ba916,Greenview Ave & Fullerton Ave,TA1307000001,15,15,In Service,41.92533,-87.6658,POINT (-87.6658 41.92533)
a3a62566-a135-11e9-9cda-0a87ae2ba916,Mies van der Rohe Way & Chestnut St,15529,19,19,In Service,41.8985866514,-87.6219152258,POINT (-87.6219152258 41.8985866514)
a3a9f76a-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Palmer Ct,13292,15,15,In Service,41.921525,-87.707322,POINT (-87.707322 41.921525)
a3aa4017-a135-11e9-9cda-0a87ae2ba916,Broadway & Waveland Ave,13325,16,16,In Service,41.949074,-87.648636,POINT (-87.648636 41.949074)
a3a9e44a-a135-11e9-9cda-0a87ae2ba916,Franklin St & Monroe St,TA1309000007,31,31,In Service,41.880317,-87.635185,POINT (-87.635185 41.880317)
1954768541828039308,Kedzie Ave & 38th Pl,24240,11,11,In Service,41.8235109,-87.7041017,POINT (-87.7041017 41.8235109)
a3a80512-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Cortland St,13133,19,19,In Service,41.915983,-87.677335,POINT (-87.677335 41.915983)
a3ac1bc9-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Grace St,13319,15,15,In Service,41.950687,-87.6687,POINT (-87.6687 41.950687)
1945088454548058244,Harlem Ave & Irving Park Rd,21326,15,15,In Service,41.95326,-87.80714,POINT (-87.80714 41.95326)
1934290793283144612,Central Park Ave & 66th St,24144,15,15,In Service,41.773258,-87.713143,POINT (-87.713143 41.773258)
a3ad8fd9-a135-11e9-9cda-0a87ae2ba916,Ellis Ave & 60th St,KA1503000014,19,19,In Service,41.7850971464,-87.6010727606,POINT (-87.6010727606 41.78509714636)
1951050538021341810,Lamon Ave & 47th St,24253,11,11,In Service,41.80781,-87.74569,POINT (-87.74569 41.80781)
b8c74f86-2873-4818-88ac-81d9ae374add,Fort Dearborn Dr & 31st St*,chargingstx06,20,20,In Service,41.838676329,-87.6088321209,POINT (-87.608832120895 41.838676328971)
d53ae727-5265-4b8e-a6ca-2a36dc0345c4,Wilton Ave & Diversey Pkwy*,chargingstx2,32,32,In Service,41.932418,-87.652705,POINT (-87.652705 41.932418)
a3ad95a7-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & 63rd St,KA1503000054,15,15,In Service,41.7805309407,-87.6059702039,POINT (-87.605970203876 41.780530940709)
a3ac9d43-a135-11e9-9cda-0a87ae2ba916,Western Ave & Walton St,KA1504000103,23,23,In Service,41.8984176894,-87.6865960164,POINT (-87.6865960164 41.89841768945)
1890604055552786620,Central Ave & Wellington Ave,23173,11,11,In Service,41.934883,-87.766753,POINT (-87.766753 41.934883)
a3a81d33-a135-11e9-9cda-0a87ae2ba916,Halsted St & Willow St,TA1307000166,19,19,In Service,41.913865,-87.648755,POINT (-87.648755 41.913865)
a3b310ac-a135-11e9-9cda-0a87ae2ba916,University Library (NU),605,15,15,In Service,42.052939,-87.673447,POINT (-87.673447 42.052939)
a3a46e71-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & Lake St,TA1305000011,35,35,In Service,41.886022,-87.624398,POINT (-87.624398 41.886022)
a3a3eb9a-a135-11e9-9cda-0a87ae2ba916,Larrabee St & North Ave,TA1306000008,19,19,In Service,41.91021,-87.6435,POINT (-87.6435 41.91021)
a3a940a2-a135-11e9-9cda-0a87ae2ba916,Pine Grove Ave & Irving Park Rd,TA1308000022,15,15,In Service,41.954383,-87.648043,POINT (-87.648043 41.954383)
a3a3983e-a135-11e9-9cda-0a87ae2ba916,Jeffery Blvd & 71st St,KA1503000018,11,11,In Service,41.766638237,-87.5764501141,POINT (-87.5764501141 41.76663823695)
a3a790cc-a135-11e9-9cda-0a87ae2ba916,Cityfront Plaza Dr & Pioneer Ct,13427,31,31,In Service,41.890573,-87.622072,POINT (-87.622072 41.890573)
2006720516911782212,Halsted St & 123rd St,24440,16,16,In Service,41.67096,-87.64154,POINT (-87.64154 41.67096)
a3a96aca-a135-11e9-9cda-0a87ae2ba916,Halsted St & 37th St,TA1307000161,11,11,In Service,41.827059,-87.64572,POINT (-87.64572 41.827059)
a3ad09b2-a135-11e9-9cda-0a87ae2ba916,South Shore Dr & 74th St,KA1503000020,11,11,In Service,41.7621889604,-87.55927465,POINT (-87.55927465 41.76218896038)
a3a74e60-a135-11e9-9cda-0a87ae2ba916,LaSalle St & Illinois St,13430,31,31,In Service,41.890762,-87.631697,POINT (-87.631697 41.890762)
a3afdcbf-a135-11e9-9cda-0a87ae2ba916,Leavitt St & Addison St,KA1504000143,15,15,In Service,41.946655,-87.683359,POINT (-87.683359 41.946655)
a3afe1dc-a135-11e9-9cda-0a87ae2ba916,Western Ave & Roscoe St,15634,11,11,In Service,41.943034,-87.687288,POINT (-87.687288 41.943034)
a3a4ac3f-a135-11e9-9cda-0a87ae2ba916,Sheffield Ave & Fullerton Ave,TA1306000016,28,28,In Service,41.9256163,-87.6536574,POINT (-87.6536574 41.9256163)
a3b213af-a135-11e9-9cda-0a87ae2ba916,Throop St & 52nd St,556,7,7,In Service,41.799659,-87.657195,POINT (-87.657195 41.799659)
1861588043429399408,McCormick Blvd & Devon Ave,23101,11,11,In Service,41.9972,-87.71105,POINT (-87.71105 41.9972)
a3a5c440-a135-11e9-9cda-0a87ae2ba916,Clark St & North Ave,13128,15,15,In Service,41.911974,-87.631942,POINT (-87.631942 41.911974)
a3a8224f-a135-11e9-9cda-0a87ae2ba916,Halsted St & Dickens Ave,13192,20,20,In Service,41.919936,-87.64883,POINT (-87.64883 41.919936)
a3a3c696-a135-11e9-9cda-0a87ae2ba916,Sheffield Ave & Kingsbury St,13154,16,16,In Service,41.910522,-87.653106,POINT (-87.653106 41.910522)
a3a70bbd-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & 14th St,TA1307000124,19,19,In Service,41.864059,-87.623727,POINT (-87.623727 41.864059)
a3a6d884-a135-11e9-9cda-0a87ae2ba916,Milwaukee Ave & Wabansia Ave,13243,12,12,In Service,41.912616,-87.681391,POINT (-87.681391 41.912616)
a3a771c2-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Wrightwood Ave,TA1307000113,16,16,In Service,41.928773,-87.663913,POINT (-87.663913 41.928773)
a3a53d70-a135-11e9-9cda-0a87ae2ba916,McClurg Ct & Ohio St,TA1306000029,19,19,In Service,41.8925921197,-87.6172891259,POINT (-87.617289125919 41.89259211971)
a3aa9732-a135-11e9-9cda-0a87ae2ba916,Loomis St & Lexington St,13332,20,20,In Service,41.8722287322,-87.661363855,POINT (-87.661363855004 41.87222873224)
2059374037671818134,Central & Elston,25479,12,12,In Service,41.9855,-87.7682,POINT (-87.7682 41.9855)
a3a71b0a-a135-11e9-9cda-0a87ae2ba916,May St & Cullerton St,13331,11,11,In Service,41.855136,-87.654127,POINT (-87.654127 41.855136)
a3a5ce97-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Chicago Ave,13132,20,20,In Service,41.8956873705,-87.6771350829,POINT (-87.677135082864 41.895687370534)
94788869-1849-43f6-99e1-2eacbc3fab03,Morgan St & Lake St*,chargingstx4,20,20,In Service,41.8854917063,-87.6522892714,POINT (-87.652289271355 41.885491706269)
aea853ed-c70c-4b1b-a7a8-d33869d8d58d,Major Taylor Trail & 115th St,20207,15,15,In Service,41.6849315952,-87.6452887058,POINT (-87.645288705826 41.684931595193)
a3a854bf-a135-11e9-9cda-0a87ae2ba916,Sedgwick St & Schiller St,TA1307000143,15,15,In Service,41.907626,-87.638566,POINT (-87.638566 41.907626)
a3a378ca-a135-11e9-9cda-0a87ae2ba916,Burnham Harbor,15545,23,23,In Service,41.8574117871,-87.6137915254,POINT (-87.613791525364 41.857411787074)
